"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"jodie burrage",0.444444444444444,0.559743671433078,0.345245818930487,0.45715310774325,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0658606116464483,-0.116732346443518,-0.340434398655522,0.470350845195318,0.484401364054724,0.494821578264236,0.122932371705649
"jule niemeier",0.568047337278107,1.02245903228382,1.27805735505052,1.54961313888273,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.393818354687351,0.379877098296852,0.0409665539620581,0.496028454474615,0.500269356863687,0.54600590467453,0.362089562727924
"kaia kanepi",0.459183673469388,0.351851229720916,-0.245396320679356,0.253797763815209,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.000172875553374863,-0.0900569523784638,-0.0610472250317227,0.471096633897636,0.49335360907613,0.456512123346329,-0.0296038310354312
"kaja juvan",0.433962264150943,-1.58365243686115,0.780834895089426,0.203118704581284,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.0868552615803473,-0.0808514585226895,0.0651804645456053,0.464341149393111,0.466135151633182,0.407323211431503,-0.651040511225364
"kamilla rakhimova",0.503875968992248,-0.303243050428034,-0.912748293055865,0.22104323865173,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.232353300961437,0.229378155689998,0.109008112456507,0.466253942099604,0.468747364676685,0.46891513466835,-0.266185952836011
"karolina muchova",0.491935483870968,0.395105755995691,-0.815891258299221,1.28990623938131,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.0443791912480117,0.14298228426198,0.0630332015834458,0.513265703552595,0.475549677682634,0.465704143047333,-0.0948166522774073
"katerina siniakova",0.534883720930233,0.307771885550921,-0.347588253432625,-0.643100514262735,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.326765647014994,0.273257474632943,-0.0674747750244912,0.477149057968846,0.49023589765994,0.533432602882385,-0.512069743894592
"katie boulter",0.473118279569892,1.57259008236457,-1.42755413316227,0.295459099632828,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.047617869707095,-0.00352873656735508,-0.152288040908503,0.495138434031388,0.488516706139792,0.487771093845367,0.0744943797591742
"laura siegemund",0.423076923076923,0.963553146134114,-1.93718764079224,-1.8186308340675,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.294862794175264,-0.217582188536162,-0.368882787795959,0.497767595680729,0.484912298222896,0.478855699300766,-0.744464992644052
"lauren davis",0.480769230769231,-0.705389210572144,-1.25670635326457,0.224703660136461,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.149488710487489,0.10509168598548,-0.0802810879490957,0.460799824755666,0.47260344508278,0.481749713420868,-0.399252756415902
"lesia tsurenko",0.431034482758621,-1.36701701720719,0.905200742636269,1.23244582751155,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.1608045561134,-0.100390625222096,-0.340594126022484,0.477166765841785,0.467446214655159,0.48144194483757,-0.452763299355446
"lin zhu",0.569230769230769,-1.17881928260946,0.341879962424626,0.32748988135775,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.581592331704012,0.605133381088407,0.273302735992672,0.457210447836035,0.452585488036014,0.503074467182159,-0.608511997336142
"linda noskova",0.477272727272727,0.44061377930455,0.470782964382544,-0.0817567951760728,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.00912181568843096,0.00146023736905487,-0.139062470656799,0.487205642186465,0.491588841345437,0.48941433429718,-0.0873246386339933
"liudmila samsonova",0.526315789473684,1.89852755351114,1.28962728465221,-0.228703678697617,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.314414891445854,0.176587326084819,-0.0916766849389391,0.4712122045685,0.502639675258683,0.52946001291275,0.108549721528987
"lucia bronzetti",0.432692307692308,0.472555259815675,-1.2799750042111,0.0729575682699508,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.141041347671411,-0.1565358643201,-0.419004520177608,0.474614439925932,0.481284238304657,0.49798795580864,-0.169962687818993
"madison brengle",0.387096774193548,-0.681631248330927,0.863254355637958,-0.0121196731282272,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.332292927083635,-0.295130094827042,-0.36055642362154,0.469761177698646,0.46575546194434,0.441294580698013,-0.47461179543172
"madison keys",0.543269230769231,-0.257184718015401,1.6024040838853,0.396640963789855,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.35686435853837,0.381451782504722,0.243205409207996,0.479122647584357,0.475149636945115,0.482827663421631,-0.0182816714305306
"magda linette",0.415094339622642,-0.111933655574997,-0.638904762166039,-0.568181555127366,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.130183481505485,-0.210384890542101,-0.545918253047465,0.454703423618332,0.47536832646227,0.504487752914429,-0.290772603878435
"magdalena frech",0.394736842105263,-0.882529362219138,-0.178673145372051,-1.20747073097735,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.16954754130659,-0.292243124719091,-0.524029478501013,0.442731640915399,0.472769227961783,0.479974120855331,-0.47612771962898
"maria sakkari",0.484276729559748,0.90014923005422,0.625377427377733,-0.279839370084916,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.0660818964086547,-0.00642788037932041,-0.165521524272142,0.482075454170427,0.500304098998229,0.50144225358963,0.00649764085115945
"marie bouzkova",0.48,-1.78627526086325,0.707933917665224,0.590519500826178,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.225388688423849,0.246350576609438,0.160161713189213,0.443861642597455,0.441189383410407,0.435326367616653,-0.312241071835214
"marketa vondrousova",0.535714285714286,0.204855232674823,2.07872110069714,0.191663615933728,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,0.287841739597148,0.316124401622088,0.313628785112985,0.486271572026403,0.481766872711148,0.461901068687439,1
"marta kostyuk",0.518796992481203,0.264295205806427,-0.364095239725921,0.589566522230782,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.152449025257072,0.189214243658719,0.0614056569689125,0.498196951427855,0.492381583400082,0.492874681949615,-0.362312345312352
"martina trevisan",0.519607843137255,-0.279530907121096,-0.536657568150128,-0.660759625748875,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.347811628038727,0.317582878073781,0.252418117917445,0.45738976063665,0.465344026939664,0.457417011260986,-0.324707785187149
"maryna zanevska",0.366666666666667,0.132910850380717,0.37200910710046,-3.66957010473365,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.432840933107653,-0.360455358689711,-0.851265970768541,0.470750784193611,0.45949707597022,0.514038026332855,-0.846523107873492
"mayar sherif",0.5,0.570154228044113,-0.694902481070281,0.737884200935893,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.0292982977606071,0.11117371130009,-0.0455223033309058,0.505634724496618,0.490514774266331,0.49438065290451,-0.322952346212069
"mccartney kessler",0.384615384615385,-0.0274517620315443,-0.730976052313509,1.22988043176395,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.501290579334242,-0.405655305277297,-0.495432890099824,0.503281311419779,0.487251511023817,0.464422881603241,-0.391553256945072
"mirra andreeva",0.292682926829268,0.756782498998,1.02067704523123,-2.22050415982959,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.795043410953949,-0.655225763445126,-0.892374599499228,0.473926938423318,0.449461093113495,0.447859793901443,-0.0922752156776381
"misaki doi",0.5,-0.618778657647747,-0.6688976758488,-1.18737539283755,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.330774702889588,0.266575786000808,0.255806980253154,0.441411288970163,0.456801708276889,0.437165707349777,-0.484537127551926
