"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"kei nishikori",0.5,-1.73200620941381,-0.3505062503574,-0.454089000690319,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.361680322136567,0.264576677897552,0.159486520972526,0.474952089210707,0.465717926646558,0.456910401582718,-0.392336438612185
"kevin anderson",0.344827586206897,2.08552013114975,1.35798331063517,-1.15686260757215,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.452631135163474,-0.343400840495625,-0.613888401817593,0.464301193179466,0.419349042901473,0.459821820259094,-0.00141861468150861
"laslo djere",0.441860465116279,0.203118484887212,2.13165851468511,0.575584345466057,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.0611758161605793,-0.181204434431357,-0.368641050308252,0.470145178973978,0.487355286767614,0.506724238395691,0.16588643419266
"liam broady",0.443037974683544,-2.94782827159964,-0.388588941294014,-1.02063968583566,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0582846688233969,-0.172218005206095,-0.300034790451671,0.471835800566743,0.486924586832628,0.493878096342087,-0.626377732787703
"lorenzo musetti",0.480314960629921,-0.571785390768681,0.492948669733469,0.221171609674117,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,0.328703614349649,0.155945028108402,-0.0642182690687971,0.461119655520471,0.465473584694432,0.482952356338501,0.12661065740866
"lorenzo sonego",0.435294117647059,-0.133683126523014,-0.173526201683821,-0.81497933448725,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0325593521964045,-0.0570519272974647,-0.403777888588088,0.468657594388425,0.458570632483069,0.507340133190155,-0.319987209418475
"lucas pouille",0.46,0.140452769231276,-0.884679508709596,-0.0201851376161585,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.213223313268837,-0.0192478939384785,-0.249376245686642,0.461299787074481,0.476511112900785,0.500485122203827,-0.380623684529934
"marcos giron",0.357142857142857,-1.26097494238684,0.138398850324793,-0.680615686661311,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.42811324323664,-0.405421214715007,-0.45196967489206,0.472265103316285,0.442763467088695,0.439039647579193,-0.330775569062164
"marin cilic",0.458333333333333,-0.144958243305527,-0.100664582926229,-0.973862035566449,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.1732913565283,0.0636877695804976,0.0201409701936028,0.466720122492346,0.460002297166521,0.443727046251297,-0.338413213175409
"marton fucsovics",0.495901639344262,-0.15554117750403,0.107067617516877,1.30017088825285,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.34647540463761,0.116015197264624,-0.122937091953797,0.473552251011818,0.488206097619066,0.510541617870331,0.0297965490303869
"matteo berrettini",0.458426966292135,1.58407131041054,0.140564829245492,0.206967868051795,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.13204267224115,0.144629243518339,0.140402745829475,0.474134446331052,0.44561066080977,0.419238239526749,0.105187623994587
"mattia bellucci",0.533333333333333,0.796363450095054,0.0646840190884195,0.70730637902654,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.584733043394462,0.423684503997038,0.15297196688446,0.46869870479849,0.470577356563786,0.491575360298157,0.135692534577409
